idx,rsmi,psmi,ea,dh
8057,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3]([C:4]([O:5][H:10])([H:11])[H:12])=[C:6]([H:13])[H:14])([H:8])[H:9])[H:7],84.07742049,-6.943908331
8058,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[O:1]([C:2]([C:3][C:6]([O:5][C:4]([H:10])([H:11])[H:12])([H:13])[H:14])([H:8])[H:9])[H:7],76.39630701,64.54266326
8059,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],[H:7][H:8].[O:1]=[C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])[H:9],79.71220823,6.525920724
8060,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C:3]([C:4]#[N:5])([H:9])[H:10])=[O:6])([H:7])[H:8],42.80888782,-35.56284521
8061,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1](=[c:2]1\[c:3]([H:9])[c:4]([H:10])[n:5]([H:7])[o:6]1)\[H:8],100.044096,18.69140136
8062,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])=[N:5][O:6]1)\[H:7],70.41692408,7.817393161
8063,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C:3](=[C:4]=[N:5][H:10])[H:9])=[O:6])([H:7])[H:8],42.43067872,-16.81859783
8064,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2](=[C:3]=[C:4]([N:5]=[O:6])[H:10])[H:9])([H:7])[H:8],80.47684911,58.22377022
8065,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[C:4](#[N+:5][O-:6])[H:10].[N:1]([C:2]#[C:3][H:9])([H:7])[H:8],81.74092587,71.97987942
8066,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[C@@:4]1([N:5]=[O:6])[H:10])([H:7])[H:8],82.9555414,71.36551254
8067,[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8],[N:1]([C:2]([C@:3]1([H:9])[C:4]([H:10])=[N:5]1)=[O:6])([H:7])[H:8],44.01311875,5.063578021
8068,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:3]1([H:8])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16].[O:1]([C:2][H:9])[H:7],74.35356471,65.93947034
8069,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:8][H:16].[O:1]([C+:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C-:6]1[H:15])[H:9])[H:7],88.29497739,84.0398634
8070,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1](/[C:2](=[C:3](/[C:4]([C:5]([C:6]([H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:10])[H:9])[H:7],65.30509025,-11.41609709
8071,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:13])([C:6]([C:5][H:14])([H:15])[H:16])[H:10])([H:8])[H:9])[H:7],78.10874541,72.63633781
8072,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:2]([C@@:3]([C:4][H:12])([C:6]([C:5]([H:11])([H:13])[H:14])([H:15])[H:16])[H:10])([H:8])[H:9])[H:7],78.83700076,71.96539785
8073,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:3]1([H:10])[C:2]([H:8])([H:9])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],76.77347569,-18.73929027
8074,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14].[O:1]([C:2]([C:3](=[C:4]([H:11])[H:12])[H:10])([H:8])[H:9])[H:7],83.01560901,12.7237346
8075,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:2]([H:8])[H:9].[O:1]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7],109.5384885,85.67144604
8076,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:8][H:12].[O:1]([C@:2]1([H:9])[C@:3]2([H:10])[C@@:4]1([H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])[H:7],90.53751151,34.86226692
8077,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[H:7][H:10].[O:1]=[C:2]([C:3]1([H:9])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:8],75.23664013,6.157595847
8078,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:3]1([H:10])=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]1([H:11])[H:12].[H:7][H:15].[O:1]=[C:2]([H:8])[H:9],67.82554194,36.1236972
8079,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[O:1]([C:6]([C:5]([C:4]([C:3](=[C:2]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:7],80.56299983,-3.586445831
8080,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14].[O:1](/[C:2](=[C:3](/[C:4]([H:8])([H:11])[H:12])[H:10])[H:9])[H:7],85.28685858,8.784472986
8081,[O:1]([C:2]([C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9])[H:7],[C:2](=[C:3]1[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:8])[H:9].[O:1]([H:7])[H:10],62.86185236,9.509037694
8082,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C+:2]1[C:3]([H:11])([H:12])[C@:4]1([C-:5]=[N:6][H:10])[H:13])([H:7])([H:8])[H:9],118.9637243,71.80656877
8083,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C+:4]=[C:5]=[N-:6])([H:11])[H:12])([H:10])[H:13])([H:7])([H:8])[H:9],62.53031851,58.70798385
8084,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:4]([C:3]([C:2][H:10])([H:11])[H:12])([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],101.6261658,72.91377513
8085,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:8])[H:10])([H:7])[H:9].[C:3](=[C:4]([C:5]#[N:6])[H:13])([H:11])[H:12],69.17228156,15.84802091
8086,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C+:4]=[C:5]=[N-:6])[H:10])([H:7])([H:8])[H:9],63.15318025,56.37498732
8087,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:9])[C:2]([H:8])([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]=[N:6]1,69.17504323,34.6053798
8088,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([N+:6]#[C-:5])[H:13])([H:7])([H:8])[H:9],61.12896546,22.22857005
8089,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:6]=[C:5]=[C:4]1[H:13])([H:7])([H:8])[H:9],90.30394557,66.12572353
8090,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]1[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13],88.08903778,86.66834409
8091,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]1([H:7])=[N+:6]=[C-:5][C@@:4]2([H:13])[C@:2]1([H:10])[C:3]2([H:11])[H:12].[H:8][H:9],121.7555848,97.69909793
8092,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C-:3]([H:11])[C@:4]1([C+:5]=[N:6][H:12])[H:13])([H:7])([H:8])[H:9],117.7125407,73.84526762
8093,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[C:2]1([H:10])=[C:3]([H:11])[C:4]1([C:5]#[N:6])[H:13],101.1270557,40.38345061
8094,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]#[N:6])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2][C:3]([C:4]([C:5]#[N:6])([H:10])[H:13])([H:11])[H:12])([H:7])([H:8])[H:9],69.12439068,65.08684922
8095,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[C-:3])[N+:5]#[C:4])([H:6])([H:7])[H:8],95.36639233,78.96397163
8096,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2]#[C:3][N+:5]#[C-:4])([H:6])([H:7])[H:8],62.56972826,26.24727673
8097,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3])[C:4]#[N:5])([H:6])([H:7])[H:8],56.76815624,55.05706451
8098,[C:1]([C:2]#[C:3][C:4]#[N:5])([H:6])([H:7])[H:8],[C:1](=[C:2]=[C:3]=[C:4]=[N:5][H:7])([H:6])[H:8],84.32972751,22.5455237
8099,[C:1]([O:2][C:3]([H:7])([H:8])[H:9])([H:4])([H:5])[H:6],[C-:1]([O+:2]=[C:3]([H:7])[H:9])([H:5])[H:6].[H:4][H:8],68.70735746,65.70273435
8100,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]=[C:2]([C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])[H:7],63.99253974,-29.41621279
8101,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([C:3]([H:8])([H:9])[H:10])[C:4][C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],63.12851372,61.69215401
8102,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1=[C:3]([H:9])[C:4]([H:8])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],59.96794509,-33.46865474
8103,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]([C:3]([C:4](=[C:5]([H:11])[H:12])[H:10])([H:8])[H:9])=[C:6]([H:13])[H:14])[H:7],55.63259622,-19.80326577
8104,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:9])[C@:4]([C:3][H:8])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],66.68886826,61.98248613
8105,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])([H:13])[H:14])[H:7],38.0934759,27.0057562
8106,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@@:2]1([H:10])[C:3]([H:8])([H:9])[C:4][C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],59.62145361,38.75945622
8107,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C+:2]1[C@:4]([C:3]([H:8])([H:9])[H:12])([H:10])[C-:5]([H:11])[C:6]1([H:13])[H:14])[H:7],88.95749202,49.75778738
8108,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]=[C:2]1[C:3]([H:8])([H:9])[C@:4]1([C:5]([C:6]([H:7])([H:13])[H:14])([H:11])[H:12])[H:10],69.23467771,-15.3981001
8109,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:14])[C:3]([H:8])([H:9])[C@:4]1([C:5]([C:6][H:13])([H:11])[H:12])[H:10])[H:7],77.91476158,72.88819255
8110,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:3]([C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9])[H:7],57.39217252,34.35466073
8111,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2](=[C:3]([H:8])[H:9])[C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],53.75168356,-15.46203412
8112,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([H:9])[C:3]([H:8])=[C:4]([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],67.15802037,-27.71979563
8113,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:2]1([C:6]([C:5]([H:10])([H:11])[H:12])([H:13])[H:14])[C:3]([H:8])([H:9])[C:4]1)[H:7],69.72347143,62.81271771
8114,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[C:2]12=[C:3]([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14].[O:1]([H:7])[H:8],81.30440028,65.68271719
8115,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1([C:3]([C:4][H:10])([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:7],73.50524363,71.06067979
8116,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2][C:4]1([H:10])[C:3]([H:8])([H:9])[C:6]([H:13])([H:14])[C:5]1([H:11])[H:12])[H:7],91.59749276,31.23130603
8117,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C@:4]1([H:10])[C:2]2([C:3]1([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],101.0007873,6.997808379
8118,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:2]1=[C:4]([C:5]([C:6]([H:10])([H:13])[H:14])([H:11])[H:12])[C:3]1([H:8])[H:9])[H:7],105.7604958,8.725394789
8119,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[O:1]([C:3]([C@:4]1([H:10])[C:2][C:6]([H:13])([H:14])[C:5]1([H:11])[H:12])([H:8])[H:9])[H:7],115.2794786,51.92353598
8120,[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7],[C:2]12=[C:4]([C:3]1([H:8])[H:9])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14].[O:1]([H:7])[H:10],89.77824627,70.23857574
8121,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]([C:5][H:13])([O:6][H:14])[H:12])[H:11],68.20347374,65.88092123
8122,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1](=[C:2]([H:9])[H:10])([H:7])[H:8].[C:3]([C:4](=[C:5]([H:13])[H:14])[H:12])(=[O:6])[H:11],85.24153295,-12.84936825
8123,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4]([O+:6]=[C-:5][H:13])([H:12])[H:14])[H:11],75.8117479,42.77243507
8124,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4][C:5]([O:6][H:12])([H:13])[H:14])[H:11],60.92515385,48.83430795
8125,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]1[H:11].[C:4]([C:5]([H:10])([H:13])[H:14])(=[O:6])[H:12],67.46044596,16.80756972
8126,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[C:4]([C:5]([O:6][H:11])([H:13])[H:14])[H:12],59.78195268,1.602256507
8127,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])=[C:4]([H:12])[C:5]([H:13])([H:14])[O:6]1,65.69583198,20.56611692
8128,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C-:4]=[O+:6][C:5]([H:12])([H:13])[H:14])[H:11],68.1792084,30.03805998
8129,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([O:6][C:5]([C:4][H:12])([H:13])[H:14])[H:11],102.9393542,75.7848781
8130,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C:1]([C:2]([H:9])([H:10])[H:11])([C:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:7])[H:8],66.6593817,55.01555342
8131,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11],[C-:1]1([H:7])[C:2]([H:9])([H:10])[C@@:3]1([C:4]1=[O+:6][C:5]1([H:13])[H:14])[H:11].[H:8][H:12],112.813981,80.07839036
8132,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][C:6]([C:5]([C:4]([H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])([H:7])([H:8])[H:9],56.67946778,32.83693469
8133,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C-:1]([O+:2]=[C:3]([C:4]([C:5]([C:6]([H:8])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:10])([H:7])[H:9],68.33794124,34.40066499
8134,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]1=[C:4]([H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[H:10][H:12],100.9028993,21.86444829
8135,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]([C:4]([C:5][H:13])([H:11])[H:12])([C:6]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],76.72254258,69.75032753
8136,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])=[C:6]1[H:15])([H:7])([H:8])[H:9].[H:14][H:16],111.5533247,31.08560267
8137,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[C:6]([H:15])[H:16])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]([H:13])[H:14])([H:11])[H:12],76.20977853,13.39834555
8138,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:4]([C:3]1([H:10])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:11])[H:12])([H:7])([H:8])[H:9],77.90948509,4.336076202
8139,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:6]([C:5]([C:4][H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],76.85800799,73.16327478
8140,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][H:11])([H:7])([H:8])[H:9].[C:3]1([H:10])=[C:4]([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],63.77666925,21.3204318
8141,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[O:2]=[C:3]([C:4]1([H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:10],85.34715769,-9.85566654
8142,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]([C:4][H:11])([C:6]([C:5]([H:12])([H:13])[H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9],76.88739889,71.03681072
8143,[C:1]([O:2][C:3]1([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C-:1]([O+:2]=[C:3]1[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])[H:9].[H:8][H:10],66.59180562,63.16093806
