idx,rsmi,psmi,ea,dh
6634,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]1[C:2]([H:8])([H:13])[C@@:3]1([C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]([H:14])=[N:7]1)[H:9],73.37325983,5.353403219
6635,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]1[C:2]([H:8])([H:11])[C@:3]1([N:7]1[C:4]([H:10])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:9],84.58068023,17.563796
6636,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O+:1]1=[C:2]([H:8])[C@@:3]2([H:9])[C@@:4]([H:10])([C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[N-:7]2,65.78738924,29.34006495
6637,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]([C:2][C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],80.88776699,52.36784654
6638,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]=[C:2](/[C:3](=[N:7]/[C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9])[H:8],62.06103654,-13.76837124
6639,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C@:6]1([H:13])[N:7]2[H:14],68.10723046,-6.893972211
6640,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12,61.4489084,14.15635557
6641,[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],[O:1](/[C:2](=[C:3]1\[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8])[H:9],68.82000742,17.38420852
6642,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@@:6]([C:5]([C:4][H:11])([H:12])[H:13])([H:14])[O:7]2,79.91418733,50.48413604
6643,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]([N:2]([C@@:3]1([H:8])[C@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]1([H:14])[O:7]2)[H:10])[H:9],71.56631252,22.15055528
6644,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]1([C:4][H:11])[C@:6]1([H:14])[C:5]([H:12])([H:13])[O:7]1,86.54682176,39.82241496
6645,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]1([C@@:4]1([H:11])[C:5]([H:12])([H:13])[C-:6]=[O+:7]1)[H:14],62.45378484,7.049377619
6646,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C-:1]([N:2]([C+:3]1[C@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]1([H:14])[O:7]2)[H:10])([H:8])[H:9],53.69677225,35.64371347
6647,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1](/[N:2]=[C:3]1/[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[O:7]2)([H:8])([H:9])[H:10],59.63761495,-11.57781555
6648,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C-:1]1([H:8])[N+:2]([H:9])([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,62.72485534,47.06413441
6649,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]=[C:3]1[C@@:4]12[C:5]([H:12])([H:13])[C@:6]1([H:14])[O:7]2.[H:10][H:11],101.0083729,33.46818016
6650,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N+:2]([H:10])([H:14])[C@@:3]12[C@@:4]1([H:11])[C:5]([H:12])([H:13])[C-:6]2[O:7]1,81.61312119,67.45498953
6651,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@:3]12[C@:4]1([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[O:7]1,[C:1]1([H:8])([H:9])[N:2]([H:10])[C@@:3]12[C@@:4]([O:7][H:13])([H:11])[C:5]([H:12])=[C:6]2[H:14],68.20449048,-32.1289067
6652,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]([C:4]([O:5][H:14])([H:12])[H:13])([C:6][C:7]([H:15])([H:16])[H:17])[H:11])([H:8])([H:9])[H:10],72.04318441,61.01263675
6653,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C:3](=[C:4]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[O:5]=[C:6]([C:7]([H:15])([H:16])[H:17])[H:14],73.16409707,-3.178662698
6654,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C-:1]([O+:2]=[C:3]([C@@:6]([O:5][C:4]([H:8])([H:12])[H:13])([C:7]([H:15])([H:16])[H:17])[H:14])[H:11])([H:9])[H:10],86.37405677,56.23573013
6655,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]1([H:11])[C-:4]=[O+:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10].[H:12][H:13],86.16898029,69.10918545
6656,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]([C:4][H:12])([C@@:6]([O:5][H:13])([C:7]([H:15])([H:16])[H:17])[H:14])[H:11])([H:8])([H:9])[H:10],75.68397628,71.38301599
6657,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]([C:4]([O:5][H:16])([H:12])[H:13])([C:6](=[C:7]([H:15])[H:17])[H:14])[H:11])([H:8])([H:9])[H:10],61.93814984,-0.98379218
6658,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10].[C:3]1([H:11])=[C:6]([H:14])[O:5][C:4]1([H:12])[H:13],119.0287949,31.05846876
6659,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]([C:4]([O:5][C:7]([H:15])([H:16])[H:17])([H:12])[H:13])([C:6][H:14])[H:11])([H:8])([H:9])[H:10],122.7476252,84.19065203
6660,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C-:1]([O+:2]=[C:3]1[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:9])[H:10].[H:8][H:11],85.8876011,84.95473005
6661,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2]/[C:3](=[C:6](\[C:7]([H:15])([H:16])[H:17])[H:14])[H:11])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:12])[H:13],65.17771593,4.462078096
6662,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:5][C:4]([C@:3]([O-:2])([C+:6]([C:7]([H:15])([H:16])[H:17])[H:14])[H:11])([H:12])[H:13])([H:8])([H:9])[H:10],91.11218319,58.77567552
6663,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][H:12])([H:8])([H:9])[H:10].[C:3]1([H:11])=[C:4]([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14],76.01907106,16.3524822
6664,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][H:17])([H:8])([H:9])[H:10].[C@:3]12([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]1([H:14])[C:7]2([H:15])[H:16],101.0764302,28.39950501
6665,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C:6]1=[C:7]([H:15])[H:17])([H:8])([H:9])[H:10].[H:14][H:16],108.065538,28.73952962
6666,[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C@:6]1([C:7]([H:15])([H:16])[H:17])[H:14])([H:8])([H:9])[H:10],[C:1]([O:2][C:3]([C@@:6]([O+:5]=[C-:4][H:12])([C:7]([H:15])([H:16])[H:17])[H:14])([H:11])[H:13])([H:8])([H:9])[H:10],83.45068471,51.43933573
6667,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@:5]1([H:13])[C:6]([H:14])=[C:7]2[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@:5]1([H:13])[C:6][C:7]2([H:14])[H:15])([H:8])([H:9])[H:10],62.9866673,52.02898156
6668,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@:5]1([H:13])[C:6]([H:14])=[C:7]2[H:15])([H:8])([H:9])[H:10],[C:1]([C@:2]1([H:11])[C@@:3]2([H:12])[O:4][C:5]([H:13])=[C:6]([H:14])[C@@:7]12[H:15])([H:8])([H:9])[H:10],39.05003305,-23.07214921
6669,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@:5]1([H:13])[C:6]([H:14])=[C:7]2[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C-:3]=[C:7]([H:15])[C+:6]([H:14])[C@:5]1([O:4][H:12])[H:13])([H:8])([H:9])[H:10],69.4873167,28.04402774
6670,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@:5]1([H:13])[C:6]([H:14])=[C:7]2[H:15])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:7]2([H:15])[C:6]([H:14])=[C:5]1[H:13])([H:8])([H:9])[H:10],35.99484559,-22.98215196
6671,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][H:11])=[C:4]([H:12])[H:13])([H:8])([H:9])[H:10].[C:5](=[C:6]=[O:7])([H:14])[H:15],51.96382642,15.57101767
6672,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10].[O:3]([H:8])[H:11],68.34828654,12.29003758
6673,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2][C:4]([C:5]([C:6]([O:3][H:11])=[O:7])([H:14])[H:15])([H:12])[H:13])([H:8])([H:9])[H:10],63.5609718,47.296956
6674,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:6]([C:5]([C:4]([C:2][O:3][H:11])([H:12])[H:13])([H:14])[H:15])=[O:7])([H:8])([H:9])[H:10],66.57110764,40.21973388
6675,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[C:4]([C:5]([C:6](=[O:7])[H:11])([H:14])[H:15])([H:12])[H:13])([H:8])([H:9])[H:10],73.19172804,-12.12501012
6676,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C-:6]#[O+:7].[C:1]([C@:2]([O:3][H:11])([C:4](=[C:5]([H:14])[H:15])[H:12])[H:13])([H:8])([H:9])[H:10],80.51726658,7.264682003
6677,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][H:11])=[C:6]=[O:7])([H:8])([H:9])[H:10].[C:4](=[C:5]([H:14])[H:15])([H:12])[H:13],54.13783973,34.47079518
6678,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2](=[O:3])[C:6]1([O:7][H:11])[C:4]([H:12])([H:13])[C:5]1([H:14])[H:15])([H:8])([H:9])[H:10],32.82481434,1.278778741
6679,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]([O:3][H:11])([C:4]([H:12])([H:13])[H:15])[C:6](=[C+:5][H:14])[O-:7])([H:8])([H:9])[H:10],73.68592378,69.87452055
6680,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[C:6]=[O:7])[H:15])([H:12])[H:13])[H:14])([H:8])([H:9])[H:10],75.7822541,5.177599434
6681,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C:2](=[O:3])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7].[H:8][H:11],93.32678008,-2.360889822
6682,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C@@:5]1([C:6](=[O:7])[H:14])[H:15])([H:8])([H:9])[H:10],75.78715733,7.313273014
6683,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](/[C:2]([O:3][H:11])=[C:4](\[C:5]([C:6](=[O:7])[H:13])([H:14])[H:15])[H:12])([H:8])([H:9])[H:10],102.1410759,0.975043627
6684,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C:2]1=[C:4]([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10].[O:3]([H:11])[H:12],70.72335866,8.43609194
6685,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([H:8])([H:9])([H:10])[H:13].[C:2]1([O:3][H:11])=[C:4]([H:12])[C:5]([H:14])([H:15])[C:6]1=[O:7],112.8457227,16.5478218
6686,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1](=[C:2]([O:3][H:11])[C@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10].[H:8][H:12],122.9083271,47.50573878
6687,[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([C:6](=[C:5]([H:14])[H:15])[O:7][H:11])[O:3][C:4]1([H:12])[H:13])([H:8])([H:9])[H:10],78.81815789,18.67739719
6688,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2](/[C:3](=[N:4]\[C:5]([N:6]([H:12])[H:13])=[O:7])[H:11])[H:9])([H:8])[H:10],74.90715484,9.236954423
6689,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([c:2]1[c-:3][n:4]([H:11])[c:5]([N:6]([H:12])[H:13])[o+:7]1)([H:8])([H:9])[H:10],85.01772057,48.57029662
6690,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1](=[C:2]1[C:3]([H:9])([H:11])[N:4]=[C:5]([N:6]([H:12])[H:13])[O:7]1)([H:8])[H:10],80.93751769,11.56371154
6691,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C:2](=[C:3]=[N:4][C:5]([N:6]([H:12])[H:13])=[O:7])[H:11])([H:8])([H:9])[H:10],67.57633782,13.89260825
6692,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C:2]([C@:3]1([H:11])[N:4]=[C:5]1[N:6]([H:12])[H:13])=[O:7])([H:8])([H:9])[H:10],68.70912241,33.21017457
6693,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([C:5]([N:6]([H:12])[H:13])=[O:7])[C:3]([H:11])=[N:4]1)([H:8])([H:9])[H:10],97.29523719,28.18584215
6694,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:12])[C:3]([H:11])=[N:4]/[C:5](=[N:6]\[H:13])[O:7]1)([H:8])([H:9])[H:10],98.2505677,13.43864756
6695,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:2]12[C:3]([H:11])=[N:4][C@:5]1([N:6]([H:12])[H:13])[O:7]2)([H:8])([H:9])[H:10],84.40356433,70.54995314
6696,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C@@:3]1([H:11])[C-:2]=[O+:7][C:5]([N:6]([H:12])[H:13])=[N:4]1)([H:8])([H:9])[H:10],73.75578714,53.15876585
6697,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([C:3](=[C:2]=[O:7])[H:11])([H:8])([H:9])[H:10].[N:4]#[C:5][N:6]([H:12])[H:13],91.3309272,30.70118279
6698,[C:1]([c:2]1[c:3]([H:11])[n:4][c:5]([N:6]([H:12])[H:13])[o:7]1)([H:8])([H:9])[H:10],[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])/[c:5](=[N:6]/[H:13])[o:7]1)([H:8])([H:9])[H:10],57.31523307,8.248369807
6699,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O+:1](=[C-:2][H:8])[c:3]1[n:4][c:5]([H:9])[n:6][o:7]1,92.80157911,69.33713823
6700,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[n:6][o:7]1,95.83706175,9.610031953
6701,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O-:1][C:2](=[C:3]=[N:4][C:5](=[N+:6]=[O:7])[H:9])[H:8],86.48904855,72.49651337
6702,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[C:2]([C:3]1=[N:4][C:5]([H:9])=[N+:6]1[O-:7])[H:8],86.49703906,84.43982935
6703,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]([C+:2]=[C:3]1[N:4]=[C:5]([H:9])[N-:6][O:7]1)[H:8],82.53065526,50.81230521
6704,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[C:2]=[C:3]1[N:4]=[C:5]([H:9])[N:6]([H:8])[O:7]1,95.11134024,46.05264015
6705,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[C:2]([C:3]([N:4]=[C:5]=[N:6][H:9])=[O:7])[H:8],53.30399917,-13.57494315
6706,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O+:1]#[C-:2].[c-:3]1[n:4]([H:8])[c:5]([H:9])[n:6][o+:7]1,60.48676046,24.04644629
6707,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[C:2]([O:7][N:6]=[C:5]([N+:4]#[C-:3])[H:9])[H:8],77.26873671,33.41945186
6708,[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8],[O:1]=[C:2]([C:3]([N:4]1[C:5]([H:9])=[N:6]1)=[O:7])[H:8],66.29143568,49.46622262
6709,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[C:3]1([H:10])([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15].[O:1]([C:2][H:9])[H:8],89.78208006,65.64843438
6710,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[O:1]([C:2](/[C:3](=[C:7](\[C@@:5]1([H:12])[O:4][C:6]1([H:13])[H:14])[H:15])[H:11])([H:9])[H:10])[H:8],93.83070544,-5.449716467
6711,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@:5]([C:6]([H:13])([H:14])[H:15])([H:12])[C:7]1)([H:9])[H:10])[H:8],61.72428187,53.51594652
6712,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[H:11][H:12].[O:1]([C:2]([C:3]1=[O+:4][C-:5]2[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],99.77738056,67.59407963
6713,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@:5]([C:6][H:14])([H:12])[C:7]1([H:13])[H:15])([H:9])[H:10])[H:8],62.07613499,58.67509736
6714,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]1([H:11])[O+:4]=[C-:5][C@:7]1([C:6]([H:12])([H:13])[H:14])[H:15])([H:9])[H:10])[H:8],53.51457953,26.35429789
6715,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[H:8][H:11].[O:1]=[C:2]([C@:3]1([H:9])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])[H:10],85.5604044,20.89653399
6716,[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8],[O:1]([C:2](/[C:3](=[C:7](\[C:6]([C:5](=[O:4])[H:12])([H:13])[H:14])[H:15])[H:11])([H:9])[H:10])[H:8],41.36066584,-26.84672547
